industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,50120,5500,55620,06/10/2019,2018
W06,Retired,36800,0,36800,06/10/2019,2018
Q03,Leadership PACs,16750,19300,36050,06/10/2019,2018
D01,Defense Aerospace,0,26500,26500,06/10/2019,2018
K02,Lobbyists,24507,1000,25507,06/10/2019,2018
B09,Telecom Services,5250,19500,24750,06/10/2019,2018
B12,Electronics Mfg & Equip,2250,19160,21410,06/10/2019,2018
H01,Health Professionals,10037,9500,19537,06/10/2019,2018
K01,Lawyers/Law Firms,11554,6750,18304,06/10/2019,2018
Q01,Republican/Conservative,12300,6000,18300,06/10/2019,2018
