industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,107991,14250,122241,06/10/2019,2018
Q03,Leadership PACs,0,83900,83900,06/10/2019,2018
P01,Building Trade Unions,0,60500,60500,06/10/2019,2018
P02,Industrial Unions,250,57500,57750,06/10/2019,2018
Q02,Democratic/Liberal,42736,11203,53939,06/10/2019,2018
W04,Education,53116,0,53116,06/10/2019,2018
W06,Retired,50398,0,50398,06/10/2019,2018
H01,Health Professionals,37443,9500,46943,06/10/2019,2018
F10,Real Estate,33306,13500,46806,06/10/2019,2018
Q16,Candidate Committees,300,42682,42982,06/10/2019,2018
