industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,2117830,0,2117830,03/20/2023,2022
Q01,Republican/Conservative,1598635,18000,1616635,03/20/2023,2022
F07,Securities & Investment,413859,11000,424859,03/20/2023,2022
F10,Real Estate,324365,29500,353865,03/20/2023,2022
E01,Oil & Gas,162267,139000,301267,03/20/2023,2022
H01,Health Professionals,121247,58500,179747,03/20/2023,2022
K01,Lawyers/Law Firms,127442,24000,151442,03/20/2023,2022
Q13,Gun Rights,141176,4429,145605,03/20/2023,2022
H04,Pharmaceuticals/Health Products,28542,85900,114442,03/20/2023,2022
F09,Insurance,49282,46800,96082,03/20/2023,2022
