industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,2949422,0,2949422,03/20/2023,2022
K01,Lawyers/Law Firms,1136360,159352,1295712,03/20/2023,2022
Q08,Women's Issues,1202618,88675,1291293,03/20/2023,2022
Q02,Democratic/Liberal,1208973,21458,1230431,03/20/2023,2022
F07,Securities & Investment,938272,170000,1108272,03/20/2023,2022
Q03,Leadership PACs,18700,803600,822300,03/20/2023,2022
W04,Education,790090,0,790090,03/20/2023,2022
H01,Health Professionals,464851,186600,651451,03/20/2023,2022
F10,Real Estate,469071,60500,529571,03/20/2023,2022
F09,Insurance,162673,300000,462673,03/20/2023,2022
