industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W04,Education,398188,1000,399188,03/20/2023,2022
W06,Retired,314440,0,314440,03/20/2023,2022
F07,Securities & Investment,125950,150000,275950,03/20/2023,2022
Q03,Leadership PACs,11200,226202,237402,03/20/2023,2022
K01,Lawyers/Law Firms,179955,18750,198705,03/20/2023,2022
Q02,Democratic/Liberal,95275,47000,142275,03/20/2023,2022
F09,Insurance,4610,125500,130110,03/20/2023,2022
F03,Commercial Banks,5025,120000,125025,03/20/2023,2022
F10,Real Estate,46879,54000,100879,03/20/2023,2022
W03,Civil Servants/Public Officials,92750,0,92750,03/20/2023,2022
