industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,119350,33800,153150,03/20/2023,2022
P01,Building Trade Unions,0,119400,119400,03/20/2023,2022
F10,Real Estate,81400,35400,116800,03/20/2023,2022
F09,Insurance,21400,83300,104700,03/20/2023,2022
P03,Transportation Unions,0,89500,89500,03/20/2023,2022
E08,Electric Utilities,27850,55500,83350,03/20/2023,2022
C04,Construction Services,47700,29700,77400,03/20/2023,2022
Q05,Pro-Israel,60390,7900,68290,03/20/2023,2022
P04,Public Sector Unions,0,65900,65900,03/20/2023,2022
K02,Lobbyists,62660,2100,64760,03/20/2023,2022
