industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,299969,25500,325469,03/20/2023,2022
W06,Retired,273247,0,273247,03/20/2023,2022
F07,Securities & Investment,132569,0,132569,03/20/2023,2022
F10,Real Estate,77363,15000,92363,03/20/2023,2022
D03,Misc Defense,31325,43000,74325,03/20/2023,2022
D01,Defense Aerospace,11692,54500,66192,03/20/2023,2022
Q03,Leadership PACs,0,62000,62000,03/20/2023,2022
K01,Lawyers/Law Firms,35308,12000,47308,03/20/2023,2022
K02,Lobbyists,45500,430,45930,03/20/2023,2022
D02,Defense Electronics,7550,36500,44050,03/20/2023,2022
