industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,133931,33000,166931,03/20/2023,2022
W06,Retired,156459,0,156459,03/20/2023,2022
F10,Real Estate,108497,13500,121997,03/20/2023,2022
Q05,Pro-Israel,94260,13000,107260,03/20/2023,2022
F07,Securities & Investment,72750,9500,82250,03/20/2023,2022
B02,TV/Movies/Music,56620,10500,67120,03/20/2023,2022
N02,"Beer, Wine & Liquor",31500,32000,63500,03/20/2023,2022
K02,Lobbyists,59950,1000,60950,03/20/2023,2022
A01,Crop Production & Basic Processing,28750,29650,58400,03/20/2023,2022
H01,Health Professionals,23900,30000,53900,03/20/2023,2022
