industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,118915,210000,328915,03/20/2023,2022
E01,Oil & Gas,30600,41750,72350,03/20/2023,2022
H04,Pharmaceuticals/Health Products,2545,69600,72145,03/20/2023,2022
W06,Retired,70946,0,70946,03/20/2023,2022
Q03,Leadership PACs,0,48900,48900,03/20/2023,2022
H03,Health Services/HMOs,9105,37500,46605,03/20/2023,2022
M02,Automotive,11150,28000,39150,03/20/2023,2022
Q01,Republican/Conservative,14259,23000,37259,03/20/2023,2022
F10,Real Estate,17760,18000,35760,03/20/2023,2022
K01,Lawyers/Law Firms,18058,13000,31058,03/20/2023,2022
