industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,451233,0,451233,03/20/2023,2022
F07,Securities & Investment,202015,83500,285515,03/20/2023,2022
F10,Real Estate,162625,74500,237125,03/20/2023,2022
K01,Lawyers/Law Firms,214511,20500,235011,03/20/2023,2022
F09,Insurance,49894,166000,215894,03/20/2023,2022
H01,Health Professionals,72086,82500,154586,03/20/2023,2022
H04,Pharmaceuticals/Health Products,42402,110000,152402,03/20/2023,2022
Q02,Democratic/Liberal,110920,34300,145220,03/20/2023,2022
Q05,Pro-Israel,86335,35200,121535,03/20/2023,2022
N03,Retail Sales,8185,50500,58685,03/20/2023,2022
