industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,1441930,167800,1609730,03/20/2023,2022
Q05,Pro-Israel,454732,33900,488632,03/20/2023,2022
F10,Real Estate,375810,78000,453810,03/20/2023,2022
W06,Retired,429944,0,429944,03/20/2023,2022
K01,Lawyers/Law Firms,305556,47500,353056,03/20/2023,2022
F09,Insurance,134303,199000,333303,03/20/2023,2022
F13,Misc Finance,136403,51499,187902,03/20/2023,2022
Q02,Democratic/Liberal,145023,40312,185335,03/20/2023,2022
H01,Health Professionals,79651,95500,175151,03/20/2023,2022
Q03,Leadership PACs,2500,157500,160000,03/20/2023,2022
