industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,814262,0,814262,03/20/2023,2022
F07,Securities & Investment,606355,10000,616355,03/20/2023,2022
F10,Real Estate,489348,60000,549348,03/20/2023,2022
K01,Lawyers/Law Firms,367001,63000,430001,03/20/2023,2022
K02,Lobbyists,368280,2900,371180,03/20/2023,2022
Q03,Leadership PACs,0,307000,307000,03/20/2023,2022
C01,General Contractors,277078,15000,292078,03/20/2023,2022
F09,Insurance,188544,95000,283544,03/20/2023,2022
D03,Misc Defense,217436,52500,269936,03/20/2023,2022
F03,Commercial Banks,132497,99500,231997,03/20/2023,2022
