industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1906715,0,1906715,03/20/2023,2022
Q01,Republican/Conservative,493228,18750,511978,03/20/2023,2022
F10,Real Estate,208416,27500,235916,03/20/2023,2022
F07,Securities & Investment,206911,16000,222911,03/20/2023,2022
H01,Health Professionals,77257,30500,107757,03/20/2023,2022
F09,Insurance,24145,76500,100645,03/20/2023,2022
K01,Lawyers/Law Firms,84915,6500,91415,03/20/2023,2022
C01,General Contractors,82414,5000,87414,03/20/2023,2022
N15,Misc Manufacturing & Distributing,78791,2000,80791,03/20/2023,2022
Q03,Leadership PACs,0,78000,78000,03/20/2023,2022
