industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,425496,106000,531496,03/20/2023,2022
F09,Insurance,185205,180000,365205,03/20/2023,2022
W06,Retired,331348,0,331348,03/20/2023,2022
K01,Lawyers/Law Firms,158481,89750,248231,03/20/2023,2022
F10,Real Estate,230486,12000,242486,03/20/2023,2022
N15,Misc Manufacturing & Distributing,86393,75632,162025,03/20/2023,2022
K02,Lobbyists,150658,2500,153158,03/20/2023,2022
H04,Pharmaceuticals/Health Products,30933,108900,139833,03/20/2023,2022
H01,Health Professionals,93888,31500,125388,03/20/2023,2022
F13,Misc Finance,76019,40000,116019,03/20/2023,2022
