industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,24299,82500,106799,03/20/2023,2022
H01,Health Professionals,21340,69000,90340,03/20/2023,2022
W06,Retired,81482,0,81482,03/20/2023,2022
N15,Misc Manufacturing & Distributing,65400,3450,68850,03/20/2023,2022
E08,Electric Utilities,150,63500,63650,03/20/2023,2022
B09,Telecom Services,0,55000,55000,03/20/2023,2022
Q03,Leadership PACs,0,45500,45500,03/20/2023,2022
F10,Real Estate,26100,17500,43600,03/20/2023,2022
Q01,Republican/Conservative,12325,28000,40325,03/20/2023,2022
P01,Building Trade Unions,0,40000,40000,03/20/2023,2022
