industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,389965,75900,465865,06/10/2019,2018
Q03,Leadership PACs,0,428100,428100,06/10/2019,2018
K01,Lawyers/Law Firms,298950,67763,366713,06/10/2019,2018
W06,Retired,355996,0,355996,06/10/2019,2018
E04,Mining,220024,89375,309399,06/10/2019,2018
F03,Commercial Banks,133425,158500,291925,06/10/2019,2018
E01,Oil & Gas,114666,172500,287166,06/10/2019,2018
F09,Insurance,79238,203100,282338,06/10/2019,2018
H01,Health Professionals,144416,130500,274916,06/10/2019,2018
F10,Real Estate,132478,55000,187478,06/10/2019,2018
