industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,18050,53000,71050,03/20/2023,2022
F09,Insurance,6450,49000,55450,03/20/2023,2022
F10,Real Estate,20700,32000,52700,03/20/2023,2022
F03,Commercial Banks,9650,42000,51650,03/20/2023,2022
F07,Securities & Investment,27150,16000,43150,03/20/2023,2022
Q03,Leadership PACs,0,37300,37300,03/20/2023,2022
W06,Retired,35950,0,35950,03/20/2023,2022
E01,Oil & Gas,18200,13000,31200,03/20/2023,2022
K01,Lawyers/Law Firms,20000,10000,30000,03/20/2023,2022
M02,Automotive,1000,28500,29500,03/20/2023,2022
