industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,83008,0,83008,03/20/2023,2022
K02,Lobbyists,60825,0,60825,03/20/2023,2022
Q02,Democratic/Liberal,59400,0,59400,03/20/2023,2022
F07,Securities & Investment,24812,0,24812,03/20/2023,2022
K01,Lawyers/Law Firms,20650,0,20650,03/20/2023,2022
C01,General Contractors,17860,0,17860,03/20/2023,2022
W03,Civil Servants/Public Officials,17593,0,17593,03/20/2023,2022
N07,Casinos/Gambling,15550,0,15550,03/20/2023,2022
Q03,Leadership PACs,14185,-500,13685,03/20/2023,2022
M04,Railroads,10125,2500,12625,03/20/2023,2022
