industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,7975353,0,7975353,03/20/2023,2022
Q01,Republican/Conservative,3450599,99100,3549699,03/20/2023,2022
F07,Securities & Investment,1244408,172000,1416408,03/20/2023,2022
F10,Real Estate,1237074,92000,1329074,03/20/2023,2022
H01,Health Professionals,612094,147500,759594,03/20/2023,2022
E01,Oil & Gas,369510,238000,607510,03/20/2023,2022
Q03,Leadership PACs,567,605782,606349,03/20/2023,2022
F09,Insurance,214764,287300,502064,03/20/2023,2022
K01,Lawyers/Law Firms,402866,87250,490116,03/20/2023,2022
C01,General Contractors,368325,20000,388325,03/20/2023,2022
