industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,159662,159662,06/10/2019,2018
W06,Retired,81995,0,81995,06/10/2019,2018
F10,Real Estate,36950,24000,60950,06/10/2019,2018
H01,Health Professionals,21175,31000,52175,06/10/2019,2018
E08,Electric Utilities,4750,36500,41250,06/10/2019,2018
Q16,Candidate Committees,5534,32500,38034,06/10/2019,2018
A01,Crop Production & Basic Processing,5000,32500,37500,06/10/2019,2018
Q01,Republican/Conservative,17590,18000,35590,06/10/2019,2018
N03,Retail Sales,30300,3500,33800,06/10/2019,2018
M02,Automotive,9100,24500,33600,06/10/2019,2018
