industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,442701,143500,586201,03/20/2023,2022
W06,Retired,352146,0,352146,03/20/2023,2022
H01,Health Professionals,118719,10000,128719,03/20/2023,2022
F07,Securities & Investment,109849,0,109849,03/20/2023,2022
A06,Livestock,89010,17500,106510,03/20/2023,2022
Q03,Leadership PACs,0,98500,98500,03/20/2023,2022
A01,Crop Production & Basic Processing,43975,31500,75475,03/20/2023,2022
F10,Real Estate,52427,14000,66427,03/20/2023,2022
F09,Insurance,28026,23000,51026,03/20/2023,2022
C01,General Contractors,40400,6000,46400,03/20/2023,2022
