industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,76466,28550,105016,03/20/2023,2022
P04,Public Sector Unions,240,60000,60240,03/20/2023,2022
P03,Transportation Unions,0,55500,55500,03/20/2023,2022
E08,Electric Utilities,836,53000,53836,03/20/2023,2022
P01,Building Trade Unions,0,50500,50500,03/20/2023,2022
W06,Retired,50239,0,50239,03/20/2023,2022
M01,Air Transport,5378,42500,47878,03/20/2023,2022
A01,Crop Production & Basic Processing,7630,39000,46630,03/20/2023,2022
P02,Industrial Unions,0,42000,42000,03/20/2023,2022
K02,Lobbyists,40402,1000,41402,03/20/2023,2022
