industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,508606,0,508606,03/20/2023,2022
F07,Securities & Investment,400922,10000,410922,03/20/2023,2022
F10,Real Estate,352904,19000,371904,03/20/2023,2022
Q03,Leadership PACs,2125,314900,317025,03/20/2023,2022
Q01,Republican/Conservative,51839,71500,123339,03/20/2023,2022
K01,Lawyers/Law Firms,96346,2917,99263,03/20/2023,2022
N15,Misc Manufacturing & Distributing,83500,12000,95500,03/20/2023,2022
H01,Health Professionals,66617,14500,81117,03/20/2023,2022
Q05,Pro-Israel,62250,15450,77700,03/20/2023,2022
F09,Insurance,45725,30000,75725,03/20/2023,2022
