industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,45606,170800,216406,03/20/2023,2022
H04,Pharmaceuticals/Health Products,19400,122400,141800,03/20/2023,2022
H03,Health Services/HMOs,4600,95000,99600,03/20/2023,2022
W06,Retired,77199,0,77199,03/20/2023,2022
K02,Lobbyists,66000,4000,70000,03/20/2023,2022
F10,Real Estate,43773,24500,68273,03/20/2023,2022
K01,Lawyers/Law Firms,44550,22250,66800,03/20/2023,2022
B09,Telecom Services,2500,57000,59500,03/20/2023,2022
E01,Oil & Gas,40000,17500,57500,03/20/2023,2022
Q03,Leadership PACs,0,51900,51900,03/20/2023,2022
