industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,205426,1000,206426,03/20/2023,2022
W06,Retired,126700,0,126700,03/20/2023,2022
E01,Oil & Gas,14541,65500,80041,03/20/2023,2022
K01,Lawyers/Law Firms,47560,23500,71060,03/20/2023,2022
F10,Real Estate,38517,25500,64017,03/20/2023,2022
K02,Lobbyists,57422,3000,60422,03/20/2023,2022
H04,Pharmaceuticals/Health Products,8839,51000,59839,03/20/2023,2022
Q03,Leadership PACs,0,48672,48672,03/20/2023,2022
H03,Health Services/HMOs,1802,35500,37302,03/20/2023,2022
N05,Business Services,33496,2500,35996,03/20/2023,2022
