industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,156097,0,156097,03/20/2023,2022
F10,Real Estate,110393,17000,127393,03/20/2023,2022
K01,Lawyers/Law Firms,87539,8000,95539,03/20/2023,2022
M02,Automotive,50052,17495,67547,03/20/2023,2022
Q03,Leadership PACs,0,65000,65000,03/20/2023,2022
H01,Health Professionals,31668,9000,40668,03/20/2023,2022
Q01,Republican/Conservative,24534,14500,39034,03/20/2023,2022
C01,General Contractors,22366,4000,26366,03/20/2023,2022
F09,Insurance,12912,11000,23912,03/20/2023,2022
F07,Securities & Investment,20152,0,20152,03/20/2023,2022
