industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,15650,111000,126650,03/20/2023,2022
W06,Retired,105700,0,105700,03/20/2023,2022
F07,Securities & Investment,97450,0,97450,03/20/2023,2022
E01,Oil & Gas,35050,40500,75550,03/20/2023,2022
Q03,Leadership PACs,0,62200,62200,03/20/2023,2022
F10,Real Estate,54550,1000,55550,03/20/2023,2022
K01,Lawyers/Law Firms,42150,9000,51150,03/20/2023,2022
P03,Transportation Unions,0,49000,49000,03/20/2023,2022
P04,Public Sector Unions,0,40000,40000,03/20/2023,2022
P01,Building Trade Unions,0,39000,39000,03/20/2023,2022
