industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,62000,62000,03/20/2023,2022
F09,Insurance,2000,57000,59000,03/20/2023,2022
F03,Commercial Banks,0,41000,41000,03/20/2023,2022
F10,Real Estate,5800,32500,38300,03/20/2023,2022
P04,Public Sector Unions,0,38000,38000,03/20/2023,2022
W06,Retired,31597,0,31597,03/20/2023,2022
F07,Securities & Investment,2850,25500,28350,03/20/2023,2022
K01,Lawyers/Law Firms,16950,11000,27950,03/20/2023,2022
F06,Finance/Credit Companies,11000,14500,25500,03/20/2023,2022
P01,Building Trade Unions,0,25000,25000,03/20/2023,2022
