industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,73300,73300,03/20/2023,2022
F09,Insurance,5600,60500,66100,03/20/2023,2022
F03,Commercial Banks,1800,17000,18800,03/20/2023,2022
F06,Finance/Credit Companies,0,18500,18500,03/20/2023,2022
H01,Health Professionals,4300,14000,18300,03/20/2023,2022
M02,Automotive,11600,5000,16600,03/20/2023,2022
N03,Retail Sales,0,12500,12500,03/20/2023,2022
W02,Non-Profit Institutions,5800,6500,12300,03/20/2023,2022
F07,Securities & Investment,-8500,19500,11000,03/20/2023,2022
F05,Credit Unions,0,10000,10000,03/20/2023,2022
