industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,40919,0,40919,03/20/2023,2022
P04,Public Sector Unions,0,36500,36500,03/20/2023,2022
N07,Casinos/Gambling,36100,0,36100,03/20/2023,2022
F07,Securities & Investment,24161,0,24161,03/20/2023,2022
P01,Building Trade Unions,0,22500,22500,03/20/2023,2022
A01,Crop Production & Basic Processing,1100,21000,22100,03/20/2023,2022
F10,Real Estate,7410,10000,17410,03/20/2023,2022
H01,Health Professionals,4030,13000,17030,03/20/2023,2022
K01,Lawyers/Law Firms,6000,9000,15000,03/20/2023,2022
A07,Agricultural Services/Products,210,14500,14710,03/20/2023,2022
