industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,65300,69500,134800,06/10/2019,2018
F09,Insurance,850,126600,127450,06/10/2019,2018
F07,Securities & Investment,10900,95000,105900,06/10/2019,2018
F03,Commercial Banks,6200,85000,91200,06/10/2019,2018
F06,Finance/Credit Companies,0,46500,46500,06/10/2019,2018
F11,Accountants,0,44000,44000,06/10/2019,2018
M01,Air Transport,500,32500,33000,06/10/2019,2018
K01,Lawyers/Law Firms,14325,15000,29325,06/10/2019,2018
K02,Lobbyists,24077,1000,25077,06/10/2019,2018
P04,Public Sector Unions,0,21000,21000,06/10/2019,2018
