industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,69001,69001,03/20/2023,2022
F09,Insurance,0,31500,31500,03/20/2023,2022
W06,Retired,28467,0,28467,03/20/2023,2022
F07,Securities & Investment,11600,10000,21600,03/20/2023,2022
D01,Defense Aerospace,1000,18500,19500,03/20/2023,2022
D03,Misc Defense,1500,18000,19500,03/20/2023,2022
H02,Hospitals/Nursing Homes,4350,14500,18850,03/20/2023,2022
M01,Air Transport,2900,15500,18400,03/20/2023,2022
B02,TV/Movies/Music,11600,6500,18100,03/20/2023,2022
F10,Real Estate,14625,3000,17625,03/20/2023,2022
