industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q09,Human Rights,151850,7900,159750,06/10/2019,2018
E01,Oil & Gas,38750,71600,110350,06/10/2019,2018
H01,Health Professionals,6500,97000,103500,06/10/2019,2018
K02,Lobbyists,94327,0,94327,06/10/2019,2018
W06,Retired,74600,0,74600,06/10/2019,2018
E08,Electric Utilities,8700,54500,63200,06/10/2019,2018
K01,Lawyers/Law Firms,24650,38250,62900,06/10/2019,2018
F09,Insurance,6375,47400,53775,06/10/2019,2018
H04,Pharmaceuticals/Health Products,2500,49000,51500,06/10/2019,2018
M01,Air Transport,0,49498,49498,06/10/2019,2018
