industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,31850,168701,200551,03/20/2023,2022
F07,Securities & Investment,133866,0,133866,03/20/2023,2022
W06,Retired,128750,0,128750,03/20/2023,2022
Q02,Democratic/Liberal,88756,35000,123756,03/20/2023,2022
H01,Health Professionals,98929,19500,118429,03/20/2023,2022
K01,Lawyers/Law Firms,79743,28400,108143,03/20/2023,2022
P01,Building Trade Unions,1750,70800,72550,03/20/2023,2022
F10,Real Estate,50733,21000,71733,03/20/2023,2022
H04,Pharmaceuticals/Health Products,13370,54500,67870,03/20/2023,2022
P02,Industrial Unions,270,60500,60770,03/20/2023,2022
