industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,298189,0,298189,03/20/2023,2022
F07,Securities & Investment,145725,14000,159725,03/20/2023,2022
F10,Real Estate,68210,12500,80710,03/20/2023,2022
K02,Lobbyists,69300,1000,70300,03/20/2023,2022
K01,Lawyers/Law Firms,64757,2500,67257,03/20/2023,2022
F09,Insurance,20778,44000,64778,03/20/2023,2022
H01,Health Professionals,20803,37500,58303,03/20/2023,2022
E08,Electric Utilities,750,46500,47250,03/20/2023,2022
E01,Oil & Gas,18000,27500,45500,03/20/2023,2022
Q03,Leadership PACs,0,44000,44000,03/20/2023,2022
