industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,481257,0,481257,03/20/2023,2022
Q01,Republican/Conservative,295818,2000,297818,03/20/2023,2022
F10,Real Estate,143123,0,143123,03/20/2023,2022
F07,Securities & Investment,114052,0,114052,03/20/2023,2022
H01,Health Professionals,48420,0,48420,03/20/2023,2022
W02,Non-Profit Institutions,41496,0,41496,03/20/2023,2022
A01,Crop Production & Basic Processing,35130,0,35130,03/20/2023,2022
N05,Business Services,28035,0,28035,03/20/2023,2022
M02,Automotive,21452,0,21452,03/20/2023,2022
F09,Insurance,21378,0,21378,03/20/2023,2022
