industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,215816,0,215816,03/20/2023,2022
F10,Real Estate,110055,10000,120055,03/20/2023,2022
K01,Lawyers/Law Firms,76050,28000,104050,03/20/2023,2022
H01,Health Professionals,43828,37500,81328,03/20/2023,2022
F07,Securities & Investment,78365,0,78365,03/20/2023,2022
P04,Public Sector Unions,0,60000,60000,03/20/2023,2022
W04,Education,55693,0,55693,03/20/2023,2022
K02,Lobbyists,43500,1000,44500,03/20/2023,2022
N05,Business Services,43425,0,43425,03/20/2023,2022
P05,Misc Unions,1110,35000,36110,03/20/2023,2022
