industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,127900,0,127900,03/20/2023,2022
F10,Real Estate,88200,20000,108200,03/20/2023,2022
D03,Misc Defense,4150,73400,77550,03/20/2023,2022
W06,Retired,77103,0,77103,03/20/2023,2022
D01,Defense Aerospace,9700,54000,63700,03/20/2023,2022
N15,Misc Manufacturing & Distributing,33600,17500,51100,03/20/2023,2022
Q05,Pro-Israel,38200,9700,47900,03/20/2023,2022
Q03,Leadership PACs,0,47000,47000,03/20/2023,2022
B12,Electronics Mfg & Equip,13602,33000,46602,03/20/2023,2022
D02,Defense Electronics,18900,27000,45900,03/20/2023,2022
