industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,2900,170526,173426,03/20/2023,2022
D03,Misc Defense,58525,70750,129275,03/20/2023,2022
W06,Retired,100310,0,100310,03/20/2023,2022
Q02,Democratic/Liberal,45373,36000,81373,03/20/2023,2022
Q16,Candidate Committees,0,71500,71500,03/20/2023,2022
K01,Lawyers/Law Firms,44157,25500,69657,03/20/2023,2022
H01,Health Professionals,17312,49750,67062,03/20/2023,2022
P01,Building Trade Unions,0,65000,65000,03/20/2023,2022
F07,Securities & Investment,51050,3500,54550,03/20/2023,2022
D01,Defense Aerospace,2100,48500,50600,03/20/2023,2022
