industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,1078647,131341,1209988,06/10/2019,2018
F07,Securities & Investment,832523,57500,890023,06/10/2019,2018
W06,Retired,537293,0,537293,06/10/2019,2018
F10,Real Estate,464955,33000,497955,06/10/2019,2018
K02,Lobbyists,333411,14050,347461,06/10/2019,2018
Q03,Leadership PACs,0,336500,336500,06/10/2019,2018
H01,Health Professionals,147027,132750,279777,06/10/2019,2018
B09,Telecom Services,137307,104750,242057,06/10/2019,2018
B02,TV/Movies/Music,203363,32000,235363,06/10/2019,2018
N05,Business Services,166012,16450,182462,06/10/2019,2018
