industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,102060,0,102060,03/20/2023,2022
F07,Securities & Investment,34050,29500,63550,03/20/2023,2022
F09,Insurance,14670,43000,57670,03/20/2023,2022
F10,Real Estate,15200,40500,55700,03/20/2023,2022
Q03,Leadership PACs,0,53400,53400,03/20/2023,2022
F03,Commercial Banks,5800,41500,47300,03/20/2023,2022
Q01,Republican/Conservative,21305,12000,33305,03/20/2023,2022
N15,Misc Manufacturing & Distributing,30650,1500,32150,03/20/2023,2022
F11,Accountants,4800,23500,28300,03/20/2023,2022
K01,Lawyers/Law Firms,11200,10500,21700,03/20/2023,2022
