industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H04,Pharmaceuticals/Health Products,6650,90500,97150,03/20/2023,2022
F10,Real Estate,34150,45000,79150,03/20/2023,2022
E01,Oil & Gas,1500,65000,66500,03/20/2023,2022
H01,Health Professionals,17350,42000,59350,03/20/2023,2022
F09,Insurance,14200,40500,54700,03/20/2023,2022
Q02,Democratic/Liberal,28200,19500,47700,03/20/2023,2022
K01,Lawyers/Law Firms,18600,21500,40100,03/20/2023,2022
P01,Building Trade Unions,0,40000,40000,03/20/2023,2022
N03,Retail Sales,0,39500,39500,03/20/2023,2022
P02,Industrial Unions,0,30000,30000,03/20/2023,2022
