industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,127103,21000,148103,03/20/2023,2022
F10,Real Estate,58350,30500,88850,03/20/2023,2022
Q05,Pro-Israel,62500,18700,81200,03/20/2023,2022
W06,Retired,60941,0,60941,03/20/2023,2022
Q02,Democratic/Liberal,38117,12000,50117,03/20/2023,2022
H01,Health Professionals,23050,23500,46550,03/20/2023,2022
K01,Lawyers/Law Firms,34380,8500,42880,03/20/2023,2022
P04,Public Sector Unions,0,41500,41500,03/20/2023,2022
Q09,Human Rights,17350,21512,38862,03/20/2023,2022
P01,Building Trade Unions,0,29000,29000,03/20/2023,2022
