industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,109570,42750,152320,03/20/2023,2022
W06,Retired,138068,0,138068,03/20/2023,2022
Q10,Misc Issues,96750,24150,120900,03/20/2023,2022
Q05,Pro-Israel,104800,11400,116200,03/20/2023,2022
D03,Misc Defense,20700,88000,108700,03/20/2023,2022
F10,Real Estate,60693,47500,108193,03/20/2023,2022
F09,Insurance,7815,94000,101815,03/20/2023,2022
F07,Securities & Investment,54599,39500,94099,03/20/2023,2022
K02,Lobbyists,85800,2000,87800,03/20/2023,2022
H01,Health Professionals,31271,43500,74771,03/20/2023,2022
