industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,590798,0,590798,03/20/2023,2022
H01,Health Professionals,243113,238199,481312,03/20/2023,2022
F07,Securities & Investment,318446,43300,361746,03/20/2023,2022
Q03,Leadership PACs,0,310291,310291,03/20/2023,2022
F10,Real Estate,190844,27000,217844,03/20/2023,2022
E01,Oil & Gas,120176,87500,207676,03/20/2023,2022
A01,Crop Production & Basic Processing,108426,90000,198426,03/20/2023,2022
F09,Insurance,110407,80550,190957,03/20/2023,2022
Q01,Republican/Conservative,144489,21350,165839,03/20/2023,2022
A07,Agricultural Services/Products,18103,147550,165653,03/20/2023,2022
