industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,4426976,199707,4626683,06/10/2019,2018
W06,Retired,1867598,0,1867598,06/10/2019,2018
F07,Securities & Investment,1206025,138700,1344725,06/10/2019,2018
W04,Education,1125632,3500,1129132,06/10/2019,2018
F10,Real Estate,1037026,52900,1089926,06/10/2019,2018
H01,Health Professionals,720532,194950,915482,06/10/2019,2018
H04,Pharmaceuticals/Health Products,406479,389501,795980,06/10/2019,2018
K02,Lobbyists,703586,11936,715522,06/10/2019,2018
F09,Insurance,304029,257750,561779,06/10/2019,2018
Q02,Democratic/Liberal,489541,17709,507250,06/10/2019,2018
