industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,1042995,83950,1126945,03/20/2023,2022
W06,Retired,926140,0,926140,03/20/2023,2022
Q03,Leadership PACs,0,416610,416610,03/20/2023,2022
F10,Real Estate,330310,31000,361310,03/20/2023,2022
F07,Securities & Investment,262674,0,262674,03/20/2023,2022
K01,Lawyers/Law Firms,90430,4500,94930,03/20/2023,2022
Q16,Candidate Committees,0,87600,87600,03/20/2023,2022
Q05,Pro-Israel,63027,13400,76427,03/20/2023,2022
A01,Crop Production & Basic Processing,48624,22500,71124,03/20/2023,2022
H01,Health Professionals,65125,0,65125,03/20/2023,2022
