industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,690171,6000,696171,06/10/2019,2018
W06,Retired,506609,0,506609,06/10/2019,2018
F07,Securities & Investment,410996,0,410996,06/10/2019,2018
F10,Real Estate,287119,0,287119,06/10/2019,2018
Q02,Democratic/Liberal,240153,41120,281273,06/10/2019,2018
W04,Education,244621,0,244621,06/10/2019,2018
Q03,Leadership PACs,29301,157400,186701,06/10/2019,2018
F13,Misc Finance,131808,0,131808,06/10/2019,2018
N05,Business Services,124186,0,124186,06/10/2019,2018
W02,Non-Profit Institutions,123913,0,123913,06/10/2019,2018
