industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1008394,0,1008394,03/20/2023,2022
F07,Securities & Investment,479173,5000,484173,03/20/2023,2022
K01,Lawyers/Law Firms,335893,10000,345893,03/20/2023,2022
Q03,Leadership PACs,32085,293200,325285,03/20/2023,2022
Q02,Democratic/Liberal,219916,61374,281290,03/20/2023,2022
W04,Education,251157,0,251157,03/20/2023,2022
F10,Real Estate,201927,15000,216927,03/20/2023,2022
H01,Health Professionals,131921,23000,154921,03/20/2023,2022
B12,Electronics Mfg & Equip,128341,0,128341,03/20/2023,2022
N05,Business Services,128095,0,128095,03/20/2023,2022
