industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,648599,0,648599,06/10/2019,2018
F07,Securities & Investment,418200,81100,499300,06/10/2019,2018
Q03,Leadership PACs,0,490000,490000,06/10/2019,2018
K01,Lawyers/Law Firms,288856,126250,415106,06/10/2019,2018
F09,Insurance,111200,230500,341700,06/10/2019,2018
H01,Health Professionals,79500,257000,336500,06/10/2019,2018
K02,Lobbyists,317749,5000,322749,06/10/2019,2018
F10,Real Estate,158025,58000,216025,06/10/2019,2018
N15,Misc Manufacturing & Distributing,73250,61000,134250,06/10/2019,2018
Q05,Pro-Israel,85210,42900,128110,06/10/2019,2018
