industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,6114802,0,6114802,03/20/2023,2022
Q08,Women's Issues,1716021,40592,1756613,03/20/2023,2022
K01,Lawyers/Law Firms,1509457,79400,1588857,03/20/2023,2022
W04,Education,1524727,0,1524727,03/20/2023,2022
Q02,Democratic/Liberal,1239157,26169,1265326,03/20/2023,2022
H01,Health Professionals,942257,203300,1145557,03/20/2023,2022
F07,Securities & Investment,828109,8000,836109,03/20/2023,2022
F10,Real Estate,636502,14000,650502,03/20/2023,2022
N05,Business Services,538041,10700,548741,03/20/2023,2022
Q03,Leadership PACs,667,475771,476438,03/20/2023,2022
