industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,109151,175500,284651,03/20/2023,2022
H04,Pharmaceuticals/Health Products,7300,88000,95300,03/20/2023,2022
H03,Health Services/HMOs,7050,47000,54050,03/20/2023,2022
H02,Hospitals/Nursing Homes,26500,26400,52900,03/20/2023,2022
E01,Oil & Gas,5400,44000,49400,03/20/2023,2022
W06,Retired,45785,0,45785,03/20/2023,2022
Q03,Leadership PACs,0,42400,42400,03/20/2023,2022
E08,Electric Utilities,500,41500,42000,03/20/2023,2022
C05,Building Materials & Equipment,33500,7000,40500,03/20/2023,2022
N03,Retail Sales,27200,13000,40200,03/20/2023,2022
