industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1794755,0,1794755,06/10/2019,2018
K01,Lawyers/Law Firms,1292685,34650,1327335,06/10/2019,2018
Q08,Women's Issues,1064079,36605,1100684,06/10/2019,2018
F07,Securities & Investment,501078,16000,517078,06/10/2019,2018
W04,Education,472841,7500,480341,06/10/2019,2018
Q03,Leadership PACs,0,396000,396000,06/10/2019,2018
F10,Real Estate,365786,9000,374786,06/10/2019,2018
H01,Health Professionals,240811,82500,323311,06/10/2019,2018
Q05,Pro-Israel,275723,20960,296683,06/10/2019,2018
N05,Business Services,266061,3000,269061,06/10/2019,2018
