industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,196151,284750,480901,03/20/2023,2022
H04,Pharmaceuticals/Health Products,44795,374400,419195,03/20/2023,2022
W06,Retired,371259,0,371259,03/20/2023,2022
E01,Oil & Gas,69217,235900,305117,03/20/2023,2022
K02,Lobbyists,251671,8500,260171,03/20/2023,2022
F10,Real Estate,176711,49500,226211,03/20/2023,2022
F09,Insurance,18901,204000,222901,03/20/2023,2022
F07,Securities & Investment,157960,59500,217460,03/20/2023,2022
E08,Electric Utilities,14054,199500,213554,03/20/2023,2022
H03,Health Services/HMOs,20100,189500,209600,03/20/2023,2022
