industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,9300,236000,245300,03/20/2023,2022
A01,Crop Production & Basic Processing,58450,160000,218450,03/20/2023,2022
H01,Health Professionals,76637,47000,123637,03/20/2023,2022
W06,Retired,116640,0,116640,03/20/2023,2022
A07,Agricultural Services/Products,5886,110500,116386,03/20/2023,2022
K01,Lawyers/Law Firms,48474,49900,98374,03/20/2023,2022
F07,Securities & Investment,81600,11000,92600,03/20/2023,2022
Q16,Candidate Committees,0,86400,86400,03/20/2023,2022
P04,Public Sector Unions,1000,79500,80500,03/20/2023,2022
Q02,Democratic/Liberal,37063,42333,79396,03/20/2023,2022
