industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,101800,0,101800,06/10/2019,2018
F10,Real Estate,76967,11000,87967,06/10/2019,2018
F09,Insurance,39850,24500,64350,06/10/2019,2018
C01,General Contractors,53500,3500,57000,06/10/2019,2018
C05,Building Materials & Equipment,40500,15000,55500,06/10/2019,2018
A10,Forestry & Forest Products,24236,30100,54336,06/10/2019,2018
K01,Lawyers/Law Firms,37334,11000,48334,06/10/2019,2018
F07,Securities & Investment,45350,500,45850,06/10/2019,2018
H01,Health Professionals,26567,16500,43067,06/10/2019,2018
F03,Commercial Banks,23300,16000,39300,06/10/2019,2018
