industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,560405,0,560405,03/20/2023,2022
Q03,Leadership PACs,775,385300,386075,03/20/2023,2022
F07,Securities & Investment,254117,11000,265117,03/20/2023,2022
H01,Health Professionals,51936,169500,221436,03/20/2023,2022
Q01,Republican/Conservative,120238,55089,175327,03/20/2023,2022
F10,Real Estate,139423,21000,160423,03/20/2023,2022
F09,Insurance,40298,98000,138298,03/20/2023,2022
N15,Misc Manufacturing & Distributing,83252,22000,105252,03/20/2023,2022
Q16,Candidate Committees,0,80400,80400,03/20/2023,2022
A07,Agricultural Services/Products,20650,46500,67150,03/20/2023,2022
