industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,776735,67404,844139,06/10/2019,2018
W06,Retired,598612,0,598612,06/10/2019,2018
F07,Securities & Investment,320520,0,320520,06/10/2019,2018
Q03,Leadership PACs,0,297500,297500,06/10/2019,2018
F10,Real Estate,210688,0,210688,06/10/2019,2018
E01,Oil & Gas,135149,25500,160649,06/10/2019,2018
N15,Misc Manufacturing & Distributing,117983,0,117983,06/10/2019,2018
F13,Misc Finance,102276,5000,107276,06/10/2019,2018
A06,Livestock,98389,1500,99889,06/10/2019,2018
M02,Automotive,78800,15000,93800,06/10/2019,2018
