industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,13884962,0,13884962,03/20/2023,2022
Q01,Republican/Conservative,1826304,54400,1880704,03/20/2023,2022
F10,Real Estate,1338507,64000,1402507,03/20/2023,2022
F07,Securities & Investment,1243778,59500,1303278,03/20/2023,2022
K01,Lawyers/Law Firms,601601,114750,716351,03/20/2023,2022
H01,Health Professionals,604187,40000,644187,03/20/2023,2022
Q10,Misc Issues,507218,11000,518218,03/20/2023,2022
K02,Lobbyists,412040,1500,413540,03/20/2023,2022
F09,Insurance,244824,138800,383624,03/20/2023,2022
Q05,Pro-Israel,331078,44800,375878,03/20/2023,2022
