industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,114050,12000,126050,03/20/2023,2022
F10,Real Estate,71225,40000,111225,03/20/2023,2022
Q03,Leadership PACs,0,104100,104100,03/20/2023,2022
W06,Retired,103589,0,103589,03/20/2023,2022
K01,Lawyers/Law Firms,84450,10750,95200,03/20/2023,2022
H01,Health Professionals,28110,51500,79610,03/20/2023,2022
F09,Insurance,23500,38400,61900,03/20/2023,2022
K02,Lobbyists,51250,3500,54750,03/20/2023,2022
F13,Misc Finance,31000,19000,50000,03/20/2023,2022
A01,Crop Production & Basic Processing,27950,20000,47950,03/20/2023,2022
