industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,41400,61500,102900,03/20/2023,2022
P04,Public Sector Unions,0,57000,57000,03/20/2023,2022
K01,Lawyers/Law Firms,38350,15500,53850,03/20/2023,2022
F10,Real Estate,21050,29500,50550,03/20/2023,2022
Q05,Pro-Israel,31100,12500,43600,03/20/2023,2022
M01,Air Transport,0,41000,41000,03/20/2023,2022
P03,Transportation Unions,0,40500,40500,03/20/2023,2022
F11,Accountants,0,38000,38000,03/20/2023,2022
P01,Building Trade Unions,0,37500,37500,03/20/2023,2022
F03,Commercial Banks,2500,34500,37000,03/20/2023,2022
