industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,175526,292800,468326,06/10/2019,2018
W06,Retired,272244,0,272244,06/10/2019,2018
Q03,Leadership PACs,2000,149100,151100,06/10/2019,2018
K01,Lawyers/Law Firms,101176,28075,129251,06/10/2019,2018
H04,Pharmaceuticals/Health Products,14847,92000,106847,06/10/2019,2018
N07,Casinos/Gambling,102855,2700,105555,06/10/2019,2018
W04,Education,84371,0,84371,06/10/2019,2018
H03,Health Services/HMOs,9346,67700,77046,06/10/2019,2018
F10,Real Estate,52530,11500,64030,06/10/2019,2018
H02,Hospitals/Nursing Homes,33725,28000,61725,06/10/2019,2018
