industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,121593,0,121593,06/10/2019,2018
D03,Misc Defense,38809,78400,117209,06/10/2019,2018
D01,Defense Aerospace,2100,79500,81600,06/10/2019,2018
D02,Defense Electronics,9550,65500,75050,06/10/2019,2018
F10,Real Estate,61370,12500,73870,06/10/2019,2018
H01,Health Professionals,14550,41000,55550,06/10/2019,2018
P03,Transportation Unions,0,42000,42000,06/10/2019,2018
K01,Lawyers/Law Firms,15427,20000,35427,06/10/2019,2018
M02,Automotive,11400,21495,32895,06/10/2019,2018
Q03,Leadership PACs,0,29500,29500,06/10/2019,2018
