industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,96805,0,96805,03/20/2023,2022
A01,Crop Production & Basic Processing,18250,77500,95750,03/20/2023,2022
F10,Real Estate,53000,25000,78000,03/20/2023,2022
Q03,Leadership PACs,0,67000,67000,03/20/2023,2022
K01,Lawyers/Law Firms,37573,15250,52823,03/20/2023,2022
F03,Commercial Banks,12200,30500,42700,03/20/2023,2022
M03,Trucking,17300,25000,42300,03/20/2023,2022
A07,Agricultural Services/Products,4500,35500,40000,03/20/2023,2022
M01,Air Transport,0,38500,38500,03/20/2023,2022
K02,Lobbyists,36200,500,36700,03/20/2023,2022
